Activity,AE,W,BE,V,seqid,Length,d
antioxidative,0.0074,0.1259,0,0,2238,136,1
antioxidative,0,0,0,0,2239,207,0
antioxidative,0.0132,0.1107,0,0,2240,151,2
antioxidative,0.0028,0.1098,0,0,2241,353,1
antioxidative,0.0046,0.0793,0,0,2242,431,2
antioxidative,0.0024,0.03,0,0,2243,412,1
antioxidative,0.0093,0.1856,0,0,2244,539,5
antioxidative,0.0024,0.04,0,0,2245,417,1
antioxidative,0.0092,0.0802,0,0,2246,218,2
antioxidative,0.0153,0.4286,0,0,2247,196,3
antioxidative,0.0086,0.1025,0,0,2248,465,4
antioxidative,0.0104,0.1286,0,0,2249,482,5
antioxidative,0.0027,0.0705,0,0,2250,366,1
antioxidative,0,0,0,0,2251,187,0
antioxidative,0.0242,0.3002,0,0,2252,124,3
antioxidative,0.0052,0.0939,0,0,2253,578,3
antioxidative,0.0052,0.1174,0,0,2254,384,2
antioxidative,0.0299,0.3642,0,0,2255,268,8
antioxidative,0.0109,0.1075,0,0,2256,276,3
antioxidative,0.0082,0.1369,0,0,2257,367,3
antioxidative,0.0107,0.1544,0,0,2258,375,4
antioxidative,0.0064,0.0711,0,0,2259,311,2
antioxidative,0.0044,0.0773,0,0,2260,457,2
antioxidative,0.0055,0.1803,0,0,2261,361,2
antioxidative,0.0066,0.1006,0,0,2262,305,2
antioxidative,0,0,0,0,2263,183,0
antioxidative,0,0,0,0,2264,122,0
antioxidative,0.008,0.1434,0,0,2265,251,2
antioxidative,0,0,0,0,2266,134,0
antioxidative,0.0043,0.0457,0,0,2267,468,2
antioxidative,0,0,0,0,2268,524,0
antioxidative,0.0025,0.0577,0,0,2269,393,1
antioxidative,0.0046,0.0827,0,0,2270,432,2
antioxidative,0.008,0.1053,0,0,2271,250,2
antioxidative,0.0062,0.1005,0,0,2272,486,3
antioxidative,0.0019,0.0228,0,0,2273,540,1
antioxidative,0.0041,0.0476,0,0,2274,244,1
antioxidative,0.0025,0.0623,0,0,2275,399,1
antioxidative,0,0,0,0,2276,247,0
antioxidative,0,0,0,0,2277,222,0
antioxidative,0,0,0,0,2278,353,0
antioxidative,0.0179,0.2729,0,0,2279,503,9
antioxidative,0.0068,0.0794,0,0,2280,584,4
antioxidative,0.0076,0.1244,0,0,2281,262,2
antioxidative,0,0,0,0,2282,568,0
antioxidative,0.0063,0.0691,0,0,2283,318,2
antioxidative,0.0061,0.1076,0,0,2284,494,3
antioxidative,0.0047,0.0767,0,0,2285,212,1
antioxidative,0.0059,0.0904,0,0,2286,505,3
antioxidative,0.0123,0.1249,0,0,2287,325,4
antioxidative,0.0093,0.1673,0,0,2288,108,1
antioxidative,0,0,0,0,2289,241,0
antioxidative,0.0087,0.1276,0,0,2290,572,5
antioxidative,0,0,0,0,2291,380,0
antioxidative,0,0,0,0,2292,254,0
antioxidative,0.0069,0.1022,0,0,2293,578,4
antioxidative,0.0117,0.1664,0,0,2294,256,3
antioxidative,0,0,0,0,2295,259,0
antioxidative,0,0,0,0,2296,220,0
antioxidative,0.0028,0.0409,0,0,2297,351,1
antioxidative,0,0,0,0,2298,254,0
antioxidative,0.0044,0.0502,0,0,2299,228,1
antioxidative,0,0,0,0,2300,113,0
antioxidative,0.0119,0.2723,0,0,2301,252,3
antioxidative,0,0,0,0,2302,386,0
antioxidative,0.0071,0.2483,0,0,2303,280,2
antioxidative,0.0068,0.1151,0,0,2304,440,3
antioxidative,0,0,0,0,2305,411,0
antioxidative,0.0169,0.2735,0,0,2306,178,3
antioxidative,0.0028,0.0413,0,0,2307,354,1
antioxidative,0.0275,0.2999,0,0,2308,109,3
antioxidative,0.0145,0.2381,0,0,2309,345,5
antioxidative,0.0127,0.2142,0,0,2310,236,3
antioxidative,0.0021,0.039,0,0,2311,483,1
antioxidative,0,0,0,0,2312,250,0
antioxidative,0.0098,0.2,0,0,2313,102,1
antioxidative,0.0058,0.0541,0,0,2314,345,2
antioxidative,0,0,0,0,2315,331,0
antioxidative,0,0,0,0,2316,176,0
antioxidative,0.0024,0.0615,0,0,2317,410,1
antioxidative,0.0065,0.1008,0,0,2318,310,2
antioxidative,0.0073,0.1108,0,0,2319,273,2
antioxidative,0,0,0,0,2320,151,0
antioxidative,0.0032,0.078,0,0,2321,317,1
antioxidative,0.01,0.1667,0,0,2322,100,1
antioxidative,0.0018,0.0288,0,0,2323,560,1
antioxidative,0.0068,0.0816,0,0,2324,444,3
antioxidative,0.0184,0.167,0,0,2325,381,7
antioxidative,0,0,0,0,2326,416,0
antioxidative,0.0043,0.0403,0,0,2327,234,1
antioxidative,0.0069,0.0714,0,0,2328,290,2
antioxidative,0.0074,0.1076,0,0,2329,407,3
antioxidative,0.0043,0.0626,0,0,2330,233,1
antioxidative,0,0,0,0,2331,163,0
antioxidative,0.016,0.1667,0,0,2332,125,2
antioxidative,0,0,0,0,2333,138,0
antioxidative,0.0129,0.1709,0,0,2334,543,7
antioxidative,0,0,0,0,2335,213,0
antioxidative,0.0038,0.0992,0,0,2336,522,2
antioxidative,0.0019,0.0425,0,0,2337,537,1
antioxidative,0.0035,0.0707,0,0,2338,283,1
antioxidative,0.0031,0.0719,0,0,2339,325,1
antioxidative,0.0167,0.1336,0,0,2340,120,2
antioxidative,0.0132,0.223,0,0,2341,304,4
antioxidative,0.0063,0.089,0,0,2342,480,3
antioxidative,0.0056,0.071,0,0,2343,355,2
antioxidative,0.0043,0.0876,0,0,2344,468,2
antioxidative,0,0,0,0,2345,141,0
antioxidative,0.0063,0.0874,0,0,2346,319,2
antioxidative,0.0035,0.0455,0,0,2347,286,1
antioxidative,0.0115,0.1882,0,0,2348,262,3
antioxidative,0.0052,0.1059,0,0,2349,387,2
antioxidative,0.0064,0.1054,0,0,2350,313,2
antioxidative,0.0062,0.1042,0,0,2351,487,3
antioxidative,0.0132,0.223,0,0,2352,456,6
antioxidative,0.0061,0.0667,0,0,2353,164,1
antioxidative,0.0213,0.2002,0,0,2354,235,5
antioxidative,0.0098,0.1142,0,0,2355,408,4
antioxidative,0,0,0,0,2356,298,0
antioxidative,0.0181,0.2004,0,0,2357,277,5
antioxidative,0.003,0.0662,0,0,2358,331,1
antioxidative,0,0,0,0,2359,157,0
antioxidative,0,0,0,0,2360,164,0
antioxidative,0.0144,0.2496,0,0,2361,208,3
antioxidative,0.007,0.1057,0,0,2362,287,2
antioxidative,0.0045,0.0761,0,0,2363,220,1
antioxidative,0.0061,0.1568,0,0,2364,488,3
antioxidative,0.0112,0.1758,0,0,2365,267,3
antioxidative,0,0,0,0,2366,309,0
antioxidative,0,0,0,0,2367,217,0
antioxidative,0.0073,0.133,0,0,2368,273,2
antioxidative,0.0022,0.0251,0,0,2369,457,1
antioxidative,0.0029,0.0581,0,0,2370,341,1
antioxidative,0,0,0,0,2371,144,0
antioxidative,0.0098,0.1004,0,0,2372,205,2
antioxidative,0,0,0,0,2373,179,0
antioxidative,0.014,0.158,0,0,2374,429,6
antioxidative,0.0057,0.1541,0,0,2375,351,2
antioxidative,0.0064,0.1115,0,0,2376,470,3
antioxidative,0.018,0.2497,0,0,2377,111,2
antioxidative,0,0,0,0,2378,347,0
antioxidative,0.0049,0.2008,0,0,2379,205,1
antioxidative,0.0311,0.2915,0,0,2380,225,7
antioxidative,0.0128,0.1737,0,0,2381,312,4
antioxidative,0,0,0,0,2382,170,0
antioxidative,0.0079,0.1208,0,0,2383,382,3
antioxidative,0.0022,0.0408,0,0,2384,445,1
antioxidative,0.0115,0.1255,0,0,2385,262,3
antioxidative,0,0,0,0,2386,233,0
antioxidative,0,0,0,0,2387,211,0
antioxidative,0,0,0,0,2388,132,0
antioxidative,0.0132,0.251,0,0,2389,304,4
antioxidative,0.0044,0.1106,0,0,2390,226,1
antioxidative,0.0243,0.2413,0,0,2391,288,7
antioxidative,0.0203,0.1581,0,0,2392,148,3
antioxidative,0.0033,0.0506,0,0,2393,598,2
antioxidative,0.0017,0.0449,0,0,2394,580,1
antioxidative,0.0101,0.13,0,0,2395,296,3
antioxidative,0.0118,0.2864,0,0,2396,510,6
antioxidative,0,0,0,0,2397,117,0
antioxidative,0.0161,0.2496,0,0,2398,124,2
antioxidative,0.0055,0.1107,0,0,2399,181,1
antioxidative,0.0047,0.0862,0,0,2400,422,2
antioxidative,0.0078,0.1147,0,0,2401,515,4
antioxidative,0.0208,0.2303,0,0,2402,288,6
antioxidative,0.005,0.125,0,0,2403,200,1
antioxidative,0,0,0,0,2404,482,0
antioxidative,0.011,0.2638,0,0,2405,456,5
antioxidative,0,0,0,0,2406,215,0
antioxidative,0.0066,0.1185,0,0,2407,305,2
antioxidative,0.0038,0.1098,0,0,2408,260,1
antioxidative,0.0061,0.1105,0,0,2409,163,1
antioxidative,0.0082,0.2508,0,0,2410,245,2
antioxidative,0.0125,0.1766,0,0,2411,240,3
antioxidative,0.0045,0.0711,0,0,2412,221,1
antioxidative,0.0083,0.1339,0,0,2413,242,2
antioxidative,0.0071,0.1437,0,0,2414,425,3
antioxidative,0.0066,0.1299,0,0,2415,453,3
antioxidative,0.0126,0.1924,0,0,2416,397,5
antioxidative,0,0,0,0,2417,582,0
antioxidative,0.0043,0.0768,0,0,2418,232,1
antioxidative,0,0,0,0,2419,498,0
antioxidative,0.0109,0.1542,0,0,2420,184,2
antioxidative,0,0,0,0,2421,238,0
antioxidative,0.009,0.1181,0,0,2422,446,4
antioxidative,0,0,0,0,2423,147,0
antioxidative,0.0036,0.055,0,0,2424,275,1
antioxidative,0.0125,0.1429,0,0,2425,400,5
antioxidative,0.0107,0.214,0,0,2426,280,3
antioxidative,0.0048,0.0947,0,0,2427,414,2
antioxidative,0,0,0,0,2428,295,0
antioxidative,0.0041,0.0526,0,0,2429,244,1
antioxidative,0.0031,0.0724,0,0,2430,327,1
antioxidative,0.0067,0.0904,0,0,2431,297,2
antioxidative,0.0027,0.0388,0,0,2432,374,1
antioxidative,0.0103,0.2004,0,0,2433,292,3
antioxidative,0.0078,0.0967,0,0,2434,384,3
antioxidative,0.0076,0.1763,0,0,2435,394,3
antioxidative,0,0,0,0,2436,166,0
antioxidative,0,0,0,0,2437,287,0
antioxidative,0.006,0.0871,0,0,2438,334,2
antioxidative,0.0038,0.0415,0,0,2439,524,2
antioxidative,0.0042,0.0593,0,0,2440,240,1
antioxidative,0.0091,0.1309,0,0,2441,331,3
antioxidative,0,0,0,0,2442,414,0
antioxidative,0.0025,0.0554,0,0,2443,399,1
antioxidative,0.0058,0.0945,0,0,2444,342,2
antioxidative,0.0164,0.1857,0,0,2445,487,8
antioxidative,0.0113,0.1877,0,0,2446,266,3
antioxidative,0,0,0,0,2447,222,0
antioxidative,0.0267,0.2403,0,0,2448,225,6
antioxidative,0.007,0.1104,0,0,2449,568,4
antioxidative,0.0029,0.0429,0,0,2450,340,1
antioxidative,0.0104,0.1536,0,0,2451,192,2
antioxidative,0,0,0,0,2452,383,0
antioxidative,0.0137,0.2182,0,0,2453,366,5
antioxidative,0.0044,0.0902,0,0,2454,451,2
antioxidative,0.01,0.2088,0,0,2455,501,5
antioxidative,0.0034,0.0528,0,0,2456,295,1
antioxidative,0,0,0,0,2457,187,0
antioxidative,0.008,0.0774,0,0,2458,503,4
antioxidative,0.0028,0.0453,0,0,2459,356,1
antioxidative,0.0174,0.1069,0,0,2460,172,3
antioxidative,0.0021,0.0307,0,0,2461,483,1
antioxidative,0.0085,0.1816,0,0,2462,235,2
antioxidative,0.0026,0.0495,0,0,2463,381,1
antioxidative,0.0024,0.0312,0,0,2464,416,1
antioxidative,0.011,0.0968,0,0,2465,273,3
antioxidative,0.0081,0.1429,0,0,2466,247,2
antioxidative,0.008,0.0735,0,0,2467,377,3
antioxidative,0.0117,0.1928,0,0,2468,428,5
antioxidative,0.0086,0.1429,0,0,2469,349,3
antioxidative,0.0074,0.1373,0,0,2470,408,3
antioxidative,0.0093,0.134,0,0,2471,216,2
antioxidative,0,0,0,0,2472,139,0
antioxidative,0.0067,0.0832,0,0,2473,298,2
antioxidative,0.0035,0.0584,0,0,2474,284,1
antioxidative,0.0047,0.0842,0,0,2475,215,1
antioxidative,0.0116,0.1487,0,0,2476,346,4
antioxidative,0,0,0,0,2477,155,0
antioxidative,0.0168,0.2222,0,0,2478,357,6
antioxidative,0.0213,0.3757,0,0,2479,141,3
antioxidative,0.0147,0.1495,0,0,2480,407,6
antioxidative,0.0098,0.1083,0,0,2481,409,4
antioxidative,0.0149,0.2508,0,0,2482,202,3
antioxidative,0,0,0,0,2483,125,0
antioxidative,0.0037,0.062,0,0,2484,268,1
antioxidative,0.0031,0.067,0,0,2485,324,1
antioxidative,0.0079,0.0743,0,0,2486,254,2
antioxidative,0,0,0,0,2487,152,0
antioxidative,0,0,0,0,2488,466,0
antioxidative,0.0083,0.1256,0,0,2489,242,2
antioxidative,0.0192,0.1141,0,0,2490,208,4
antioxidative,0.0085,0.1065,0,0,2491,351,3
antioxidative,0,0,0,0,2492,159,0
antioxidative,0,0,0,0,2493,101,0
antioxidative,0.0028,0.0532,0,0,2494,361,1
antioxidative,0.0127,0.1246,0,0,2495,157,2
antioxidative,0,0,0,0,2496,141,0
antioxidative,0.009,0.0686,0,0,2497,221,2
antioxidative,0,0,0,0,2498,195,0
antioxidative,0.0068,0.1331,0,0,2499,587,4
antioxidative,0.0027,0.038,0,0,2500,366,1
antioxidative,0.0091,0.1115,0,0,2501,441,4
antioxidative,0.0194,0.2141,0,0,2502,309,6
antioxidative,0.0042,0.0619,0,0,2503,236,1
antioxidative,0.0143,0.2003,0,0,2504,140,2
antioxidative,0.0038,0.0518,0,0,2505,532,2
antioxidative,0.0059,0.1115,0,0,2506,170,1
antioxidative,0.0126,0.2226,0,0,2507,159,2
antioxidative,0.0032,0.034,0,0,2508,308,1
antioxidative,0.0069,0.1082,0,0,2509,580,4
antioxidative,0,0,0,0,2510,302,0
antioxidative,0.0028,0.1244,0,0,2511,356,1
antioxidative,0.0078,0.1106,0,0,2512,383,3
antioxidative,0.0175,0.3327,0,0,2513,114,2
antioxidative,0,0,0,0,2514,337,0
antioxidative,0.0033,0.0405,0,0,2515,307,1
antioxidative,0,0,0,0,2516,227,0
antioxidative,0.0049,0.0746,0,0,2517,411,2
antioxidative,0.0033,0.05,0,0,2518,303,1
antioxidative,0.0078,0.0914,0,0,2519,129,1
antioxidative,0,0,0,0,2520,130,0
antioxidative,0.0041,0.0993,0,0,2521,242,1
antioxidative,0.0073,0.125,0,0,2522,137,1
antioxidative,0.0064,0.0973,0,0,2523,471,3
antioxidative,0.01,0.1675,0,0,2524,201,2
antioxidative,0,0,0,0,2525,197,0
antioxidative,0,0,0,0,2526,264,0
antioxidative,0.0079,0.167,0,0,2527,507,4
antioxidative,0.0054,0.0827,0,0,2528,551,3
antioxidative,0,0,0,0,2529,309,0
antioxidative,0.0046,0.1243,0,0,2530,216,1
antioxidative,0.0067,0.1074,0,0,2531,449,3
antioxidative,0.0079,0.1674,0,0,2532,127,1
antioxidative,0.0024,0.0587,0,0,2533,416,1
antioxidative,0.0091,0.1136,0,0,2534,549,5
antioxidative,0.0063,0.1052,0,0,2535,317,2
antioxidative,0.0028,0.1116,0,0,2536,358,1
antioxidative,0.0049,0.1,0,0,2537,204,1
antioxidative,0.0081,0.0693,0,0,2538,248,2
antioxidative,0.0063,0.1671,0,0,2539,159,1
antioxidative,0,0,0,0,2540,130,0
antioxidative,0.0049,0.0994,0,0,2541,203,1
antioxidative,0,0,0,0,2542,316,0
antioxidative,0.0168,0.4,0,0,2543,119,2
antioxidative,0,0,0,0,2544,146,0
antioxidative,0.0023,0.0484,0,0,2545,442,1
antioxidative,0,0,0,0,2546,155,0
antioxidative,0.0108,0.1434,0,0,2547,465,5
antioxidative,0.0088,0.1219,0,0,2548,568,5
antioxidative,0,0,0,0,2549,171,0
antioxidative,0,0,0,0,2550,107,0
antioxidative,0.0035,0.0651,0,0,2551,576,2
antioxidative,0.0024,0.0704,0,0,2552,410,1
antioxidative,0.0067,0.0925,0,0,2553,594,4
antioxidative,0,0,0,0,2554,467,0
antioxidative,0,0,0,0,2555,116,0
antioxidative,0.0065,0.0881,0,0,2556,461,3
antioxidative,0.0082,0.1111,0,0,2557,122,1
antioxidative,0.0072,0.1004,0,0,2558,279,2
antioxidative,0.0039,0.053,0,0,2559,258,1
antioxidative,0,0,0,0,2560,116,0
antioxidative,0.005,0.1116,0,0,2561,201,1
antioxidative,0.0053,0.0775,0,0,2562,190,1
antioxidative,0.0187,0.2261,0,0,2563,375,7
antioxidative,0.0075,0.1256,0,0,2564,268,2
antioxidative,0.0031,0.0589,0,0,2565,323,1
antioxidative,0.0032,0.0558,0,0,2566,314,1
antioxidative,0.0043,0.0841,0,0,2567,235,1
antioxidative,0.0045,0.0628,0,0,2568,223,1
antioxidative,0.0074,0.1667,0,0,2569,135,1
antioxidative,0.0044,0.0832,0,0,2570,227,1
antioxidative,0.0043,0.0558,0,0,2571,467,2
antioxidative,0,0,0,0,2572,358,0
antioxidative,0.0037,0.061,0,0,2573,544,2
antioxidative,0.0071,0.1004,0,0,2574,283,2
antioxidative,0.0152,0.2229,0,0,2575,132,2
antioxidative,0,0,0,0,2576,178,0
antioxidative,0.0037,0.0668,0,0,2577,271,1
antioxidative,0.0091,0.1532,0,0,2578,219,2
antioxidative,0.0167,0.1841,0,0,2579,419,7
antioxidative,0,0,0,0,2580,504,0
antioxidative,0,0,0,0,2581,224,0
antioxidative,0.0221,0.4162,0,0,2582,226,5
antioxidative,0,0,0,0,2583,191,0
antioxidative,0,0,0,0,2584,144,0
antioxidative,0.0169,0.1817,0,0,2585,473,8
antioxidative,0.0116,0.0912,0,0,2586,173,2
antioxidative,0.0099,0.1566,0,0,2587,506,5
antioxidative,0.0035,0.0833,0,0,2588,286,1
antioxidative,0.0055,0.083,0,0,2589,181,1
antioxidative,0.0042,0.0451,0,0,2590,236,1
antioxidative,0.003,0.0714,0,0,2591,333,1
antioxidative,0.0168,0.2216,0,0,2592,475,8
antioxidative,0.0048,0.0799,0,0,2593,416,2
antioxidative,0.0027,0.0557,0,0,2594,371,1
antioxidative,0,0,0,0,2595,216,0
antioxidative,0.0064,0.1051,0,0,2596,312,2
antioxidative,0,0,0,0,2597,211,0
antioxidative,0,0,0,0,2598,210,0
antioxidative,0.0087,0.1545,0,0,2599,231,2
antioxidative,0.0059,0.1532,0,0,2600,338,2
antioxidative,0.0065,0.134,0,0,2601,309,2
antioxidative,0.0051,0.0625,0,0,2602,392,2
antioxidative,0.0087,0.1111,0,0,2603,230,2
antioxidative,0.0018,0.0568,0,0,2604,568,1
antioxidative,0.0072,0.1506,0,0,2605,418,3
antioxidative,0.0034,0.084,0,0,2606,296,1
antioxidative,0.0069,0.1076,0,0,2607,577,4
antioxidative,0.012,0.1579,0,0,2608,250,3
antioxidative,0.024,0.1765,0,0,2609,125,3
antioxidative,0.0115,0.25,0,0,2610,261,3
antioxidative,0,0,0,0,2611,431,0
antioxidative,0.0034,0.0397,0,0,2612,292,1
antioxidative,0.0027,0.0922,0,0,2613,375,1
antioxidative,0.002,0.0255,0,0,2614,498,1
antioxidative,0.0078,0.1436,0,0,2615,129,1
antioxidative,0.0111,0.1336,0,0,2616,361,4
antioxidative,0.0065,0.1243,0,0,2617,153,1
antioxidative,0.0097,0.1537,0,0,2618,206,2
antioxidative,0.0059,0.1258,0,0,2619,341,2
antioxidative,0.0048,0.1004,0,0,2620,418,2
antioxidative,0.0038,0.0604,0,0,2621,525,2
antioxidative,0,0,0,0,2622,162,0
antioxidative,0.0059,0.0995,0,0,2623,337,2
antioxidative,0.0099,0.1071,0,0,2624,303,3
antioxidative,0.012,0.1395,0,0,2625,500,6
antioxidative,0.009,0.1181,0,0,2626,223,2
antioxidative,0.0056,0.0961,0,0,2627,360,2
antioxidative,0.0026,0.0776,0,0,2628,388,1
antioxidative,0.0034,0.0474,0,0,2629,293,1
antioxidative,0.018,0.3636,0,0,2630,222,4
antioxidative,0.0139,0.1731,0,0,2631,361,5
antioxidative,0.0038,0.0595,0,0,2632,266,1
antioxidative,0,0,0,0,2633,211,0
antioxidative,0.0104,0.1427,0,0,2634,192,2
antioxidative,0,0,0,0,2635,529,0
antioxidative,0.0049,0.0875,0,0,2636,411,2
antioxidative,0.0147,0.6652,0,0,2637,136,2
antioxidative,0,0,0,0,2638,162,0
antioxidative,0.0048,0.072,0,0,2639,210,1
antioxidative,0,0,0,0,2640,154,0
antioxidative,0.0053,0.0831,0,0,2641,376,2
antioxidative,0.0068,0.1252,0,0,2642,589,4
antioxidative,0.0098,0.2008,0,0,2643,205,2
antioxidative,0.0058,0.0836,0,0,2644,173,1
antioxidative,0,0,0,0,2645,160,0
antioxidative,0,0,0,0,2646,165,0
antioxidative,0,0,0,0,2647,115,0
antioxidative,0.017,0.2219,0,0,2648,235,4
antioxidative,0,0,0,0,2649,324,0
antioxidative,0.0053,0.0558,0,0,2650,379,2
antioxidative,0,0,0,0,2651,106,0
antioxidative,0.0036,0.047,0,0,2652,274,1
antioxidative,0.0116,0.2302,0,0,2653,258,3
antioxidative,0.0032,0.0406,0,0,2654,317,1
antioxidative,0,0,0,0,2655,139,0
antioxidative,0.0084,0.1429,0,0,2656,357,3
antioxidative,0.0029,0.0499,0,0,2657,344,1
antioxidative,0.0026,0.0627,0,0,2658,386,1
antioxidative,0.0039,0.0736,0,0,2659,509,2
antioxidative,0,0,0,0,2660,356,0
antioxidative,0,0,0,0,2661,367,0
antioxidative,0.0288,0.2496,0,0,2662,104,3
antioxidative,0.0071,0.142,0,0,2663,280,2
antioxidative,0,0,0,0,2664,342,0
antioxidative,0,0,0,0,2665,292,0
antioxidative,0.0061,0.0829,0,0,2666,163,1
antioxidative,0.0098,0.0927,0,0,2667,511,5
antioxidative,0.0033,0.0899,0,0,2668,300,1
antioxidative,0.0123,0.1253,0,0,2669,163,2
antioxidative,0.0036,0.0417,0,0,2670,278,1
antioxidative,0.0038,0.0772,0,0,2671,528,2
antioxidative,0.0095,0.1038,0,0,2672,317,3
antioxidative,0.0109,0.1251,0,0,2673,551,6
antioxidative,0.011,0.285,0,0,2674,363,4
antioxidative,0,0,0,0,2675,232,0
antioxidative,0.0156,0.1353,0,0,2676,321,5
antioxidative,0.0192,0.1871,0,0,2677,156,3
antioxidative,0,0,0,0,2678,176,0
antioxidative,0.0126,0.1767,0,0,2679,477,6
antioxidative,0.0055,0.089,0,0,2680,550,3
antioxidative,0.0046,0.1009,0,0,2681,439,2
antioxidative,0,0,0,0,2682,445,0
antioxidative,0,0,0,0,2683,114,0
antioxidative,0.0138,0.1612,0,0,2684,362,5
antioxidative,0.0025,0.0531,0,0,2685,403,1
antioxidative,0,0,0,0,2686,545,0
antioxidative,0,0,0,0,2687,450,0
antioxidative,0.0057,0.0583,0,0,2688,348,2
antioxidative,0.0053,0.065,0,0,2689,380,2
antioxidative,0.0028,0.0421,0,0,2690,361,1
antioxidative,0.0117,0.1539,0,0,2691,171,2
antioxidative,0,0,0,0,2692,101,0
antioxidative,0,0,0,0,2693,305,0
antioxidative,0.0187,0.1539,0,0,2694,107,2
antioxidative,0,0,0,0,2695,142,0
antioxidative,0.0076,0.1114,0,0,2696,528,4
antioxidative,0.0032,0.0419,0,0,2697,314,1
antioxidative,0.0113,0.1669,0,0,2698,266,3
antioxidative,0.008,0.0949,0,0,2699,249,2
antioxidative,0.0053,0.0797,0,0,2700,376,2
antioxidative,0.0057,0.1147,0,0,2701,523,3
antioxidative,0,0,0,0,2702,193,0
antioxidative,0.0053,0.0708,0,0,2703,187,1
antioxidative,0.0042,0.056,0,0,2704,240,1
antioxidative,0.0064,0.0609,0,0,2705,314,2
antioxidative,0.0065,0.096,0,0,2706,310,2
antioxidative,0.0039,0.0833,0,0,2707,513,2
antioxidative,0,0,0,0,2708,246,0
antioxidative,0.0037,0.042,0,0,2709,272,1
antioxidative,0.0272,0.1665,0,0,2710,257,7
antioxidative,0.0182,0.2061,0,0,2711,385,7
antioxidative,0,0,0,0,2712,329,0
antioxidative,0.015,0.25,0,0,2713,200,3
antioxidative,0.0074,0.1109,0,0,2714,135,1
antioxidative,0.0143,0.1539,0,0,2715,140,2
antioxidative,0.0026,0.0376,0,0,2716,391,1
antioxidative,0.0115,0.1429,0,0,2717,348,4
antioxidative,0,0,0,0,2718,369,0
antioxidative,0,0,0,0,2719,151,0
antioxidative,0.01,0.08,0,0,2720,200,2
antioxidative,0.0029,0.0564,0,0,2721,350,1
antioxidative,0.0039,0.201,0,0,2722,258,1
antioxidative,0.0018,0.0271,0,0,2723,543,1
antioxidative,0.0098,0.1546,0,0,2724,205,2
antioxidative,0.0103,0.139,0,0,2725,486,5
antioxidative,0.0091,0.1247,0,0,2726,548,5
antioxidative,0.0119,0.1727,0,0,2727,421,5
antioxidative,0.0074,0.167,0,0,2728,271,2
antioxidative,0.0048,0.048,0,0,2729,210,1
antioxidative,0.0038,0.0907,0,0,2730,525,2
antioxidative,0.016,0.1663,0,0,2731,312,5
antioxidative,0.0179,0.2507,0,0,2732,112,2
antioxidative,0.0156,0.2862,0,0,2733,257,4
antioxidative,0.0038,0.0584,0,0,2734,261,1
antioxidative,0.0061,0.1107,0,0,2735,490,3
antioxidative,0,0,0,0,2736,211,0
antioxidative,0.0053,0.1244,0,0,2737,564,3
antioxidative,0.0071,0.077,0,0,2738,141,1
antioxidative,0.0055,0.0646,0,0,2739,364,2
antioxidative,0.0123,0.1432,0,0,2740,163,2
antioxidative,0.0017,0.0375,0,0,2741,596,1
antioxidative,0.0025,0.0619,0,0,2742,396,1
antioxidative,0.0127,0.1534,0,0,2743,157,2
antioxidative,0.0148,0.2496,0,0,2744,337,5
antioxidative,0,0,0,0,2745,233,0
antioxidative,0.0059,0.0713,0,0,2746,169,1
antioxidative,0,0,0,0,2747,170,0
antioxidative,0.0023,0.0528,0,0,2748,436,1
antioxidative,0.0102,0.25,0,0,2749,196,2
antioxidative,0.0134,0.2423,0,0,2750,524,7
antioxidative,0,0,0,0,2751,278,0
antioxidative,0,0,0,0,2752,487,0
antioxidative,0.0034,0.0612,0,0,2753,594,2
antioxidative,0.0094,0.1661,0,0,2754,106,1
antioxidative,0,0,0,0,2755,160,0
antioxidative,0,0,0,0,2756,292,0
antioxidative,0.0104,0.1138,0,0,2757,383,4
antioxidative,0.0075,0.1056,0,0,2758,535,4
antioxidative,0,0,0,0,2759,176,0
antioxidative,0.0088,0.1081,0,0,2760,565,5
antioxidative,0.0036,0.0456,0,0,2761,279,1
antioxidative,0.0073,0.1034,0,0,2762,411,3
antioxidative,0,0,0,0,2763,158,0
antioxidative,0.0115,0.1997,0,0,2764,347,4
antioxidative,0.0106,0.143,0,0,2765,189,2
antioxidative,0.0153,0.2065,0,0,2766,459,7
antioxidative,0.0021,0.0524,0,0,2767,474,1
antioxidative,0.0072,0.1241,0,0,2768,276,2
antioxidative,0,0,0,0,2769,247,0
antioxidative,0,0,0,0,2770,315,0
antioxidative,0.0165,0.1426,0,0,2771,484,8
antioxidative,0.0122,0.1789,0,0,2772,572,7
antioxidative,0.0069,0.1111,0,0,2773,145,1
antioxidative,0.0094,0.1567,0,0,2774,533,5
antioxidative,0.0221,0.1669,0,0,2775,272,6
antioxidative,0.0162,0.214,0,0,2776,185,3
antioxidative,0.0097,0.167,0,0,2777,413,4
antioxidative,0.007,0.1182,0,0,2778,287,2
antioxidative,0.0093,0.078,0,0,2779,428,4
antioxidative,0.0123,0.1077,0,0,2780,569,7
antioxidative,0.0183,0.2063,0,0,2781,327,6
antioxidative,0.0068,0.0955,0,0,2782,590,4
antioxidative,0.0021,0.0511,0,0,2783,487,1
antioxidative,0.0071,0.1104,0,0,2784,140,1
antioxidative,0.0053,0.0839,0,0,2785,190,1
antioxidative,0.0058,0.0831,0,0,2786,172,1
